time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
74,secured_dos_drop,dos_drop,True,0.18399599899044938,11.6355096873389,11.819505686329348,57.9748322648632,57.9748322648632,46.81950568632935,1.1553265785338525,20.0,15.0,10.0,0.9942233671073307,49.965340202643986,-1.1553265785338525,True,False,False,True,True,True
75,secured_dos_drop,dos_drop,True,0.0,11.97185509734719,11.97185509734719,57.851287600137084,57.851287600137084,46.97185509734719,0.8794325027898964,20.0,15.0,10.0,0.9956028374860505,49.9736170249163,-0.8794325027898964,True,False,False,True,True,True
76,secured_dos_drop,dos_drop,True,1.1613151197633167,7.48122594800828,8.642541067771596,54.38098067951114,54.38098067951114,43.642541067771596,0.738439611739544,20.0,15.0,10.0,0.9963078019413023,49.977846811647815,-0.738439611739544,True,False,False,True,True,True
77,secured_dos_drop,dos_drop,True,0.0,9.432617043902471,9.432617043902471,54.159385350337985,54.159385350337985,44.26867802776378,0.0,20.0,14.836060983861309,9.890707322574208,1.0,50.0,7.105427357601002e-15,True,False,False,True,True,True
78,secured_dos_drop,dos_drop,True,2.533104716616796,11.225325298012907,13.758430014629702,56.2790374345561,56.2790374345561,47.27079446658554,0.0,20.0,13.51236445195584,9.00824296797056,1.0,50.0,0.0,True,False,False,True,True,True
79,secured_dos_drop,dos_drop,True,0.0,8.193138435029937,8.193138435029937,53.20385550332146,53.20385550332146,43.19313843502994,0.010717068291526743,20.0,15.0,10.0,0.9999464146585424,49.99967848795126,-0.010717068291526743,True,False,False,True,True,True
80,secured_dos_drop,dos_drop,True,0.7544531594197545,8.853957419378023,9.608410578797777,56.2262659860793,56.2262659860793,44.60841057879777,1.6178554072815245,20.0,15.0,10.0,0.9919107229635924,49.95146433778155,-1.6178554072815245,True,False,False,True,True,True
81,secured_dos_drop,dos_drop,True,0.0,7.09783534449421,7.09783534449421,53.94097619509706,53.94097619509706,42.097835344494214,1.8431408506028433,20.0,15.0,10.0,0.9907842957469858,49.94470577448192,-1.8431408506028433,False,False,False,True,False,True
82,secured_dos_drop,dos_drop,True,2.79370385907081,11.439633202387997,14.233337061458807,52.692175998330825,52.692175998330825,45.30864042358202,0.0,20.0,11.075303362123211,7.383535574748809,1.0,50.0,0.0,True,False,False,True,True,True
83,secured_dos_drop,dos_drop,True,0.0,8.054732898307275,8.054732898307275,53.64019887508027,53.64019887508027,43.05473289830728,0.5854659767729942,20.0,15.0,10.0,0.997072670116135,49.98243602069681,-0.5854659767729942,True,False,False,True,True,True
84,secured_dos_drop,dos_drop,True,2.7090786636390156,6.084384770702967,8.793463434341984,51.15607104253007,51.15607104253007,42.21102799925484,0.0,20.0,13.417564564912851,8.945043043275234,1.0,50.0,0.0,True,False,False,True,True,True
85,secured_dos_drop,dos_drop,True,0.5042732055559105,8.665242133909558,9.16951533946547,54.398071076498766,54.398071076498766,44.16951533946547,0.22855573703329668,20.0,15.0,10.0,0.9988572213148336,49.993143327889,-0.22855573703329668,True,False,False,True,True,True
86,secured_dos_drop,dos_drop,True,0.0,10.440304981684807,10.440304981684807,53.18878902173698,53.18878902173698,44.08939540571611,0.0,20.0,13.649090424031305,9.09939361602087,1.0,50.0,0.0,True,False,False,True,True,True
87,secured_dos_drop,dos_drop,True,0.0,5.647517702729535,5.647517702729535,52.33965762185432,52.33965762185432,40.64751770272953,1.6921399191247914,20.0,15.0,10.0,0.991539300404376,49.94923580242626,-1.6921399191247914,False,False,False,True,False,True
88,secured_dos_drop,dos_drop,True,2.085138289862442,5.656335740929396,7.741474030791839,49.82464643074754,49.82464643074754,40.99137747076526,0.0,20.0,13.24990343997342,8.83326895998228,1.0,50.0,0.0,True,False,False,True,True,True
89,secured_dos_drop,dos_drop,True,0.0,8.907033731627239,8.907033731627239,51.39589368131416,51.39589368131416,42.400349701439396,0.0,20.0,13.493315969812155,8.995543979874771,1.0,50.0,0.0,True,False,False,True,True,True
90,secured_dos_drop,dos_drop,True,0.004647084409250546,6.973921199501896,6.978568283911146,51.81322918251433,51.81322918251433,41.879364823073054,0.0,20.0,14.90079653916191,9.933864359441273,1.0,50.0,0.0,True,False,False,True,True,True
91,secured_dos_drop,dos_drop,True,2.883645582029599,6.045413212534909,8.929058794564508,49.79052705715918,49.79052705715918,41.44593975212131,0.0,20.0,12.516880957556802,8.344587305037868,1.0,50.0,0.0,True,False,False,True,True,True
92,secured_dos_drop,dos_drop,True,0.0,7.197986029158593,7.197986029158593,49.6114631413466,49.6114631413466,40.646072296471395,0.0,20.0,13.448086267312803,8.965390844875202,1.0,50.0,0.0,False,False,False,True,False,True
93,secured_dos_drop,dos_drop,True,1.59537099346268,8.357199042781032,9.952570036243712,51.04368483297976,51.04368483297976,42.60723891428534,0.0,20.0,12.654668878041626,8.436445918694417,1.0,50.0,0.0,True,False,False,True,True,True
94,secured_dos_drop,dos_drop,True,0.0,8.401726456989017,8.401726456989017,48.16316067057536,48.16316067057536,40.25858698514082,0.0,20.0,11.856860528151804,7.904573685434537,1.0,50.0,0.0,True,False,False,True,True,True
95,secured_dos_drop,dos_drop,True,0.0,5.644132900349942,5.644132900349942,50.15363252802295,50.15363252802295,40.349832676953746,7.105427357601002e-15,20.0,14.705699776603804,9.803799851069204,1.0,50.0,-7.105427357601002e-15,False,False,False,True,False,True
96,secured_dos_drop,dos_drop,True,0.0,8.770906910687932,8.770906910687932,47.000444959342055,47.000444959342055,39.70862973988041,0.0,20.0,10.937722829192472,7.291815219461649,1.0,50.0,0.0,True,False,False,True,True,True
97,secured_dos_drop,dos_drop,True,1.7900020336808309,5.711170598063392,7.501172631744223,49.06943464796977,49.06943464796977,40.44212984147955,7.105427357601002e-15,20.0,12.940957209735327,8.62730480649022,1.0,50.0,-7.105427357601002e-15,True,False,False,True,True,True
98,secured_dos_drop,dos_drop,True,2.2237984484604016,10.17613018659015,12.399928635050552,49.569508546955916,49.569508546955916,42.70167658219377,0.0,20.0,10.30174794714322,6.867831964762146,1.0,50.0,0.0,True,False,False,True,True,True
99,secured_dos_drop,dos_drop,True,0.0,7.4432286437217705,7.4432286437217705,48.50723333199551,48.50723333199551,40.08163145668601,0.0,20.0,12.638402812964245,8.425601875309496,1.0,50.0,0.0,True,False,False,True,True,True
100,secured_dos_drop,dos_drop,True,0.0,6.7667327096419925,6.7667327096419925,47.223403264940146,47.223403264940146,39.040735042820884,0.0,20.0,12.274002333178892,8.182668222119261,1.0,50.0,0.0,True,False,False,True,True,True
101,secured_dos_drop,dos_drop,True,0.0,5.3860479246511375,5.3860479246511375,45.77348987270804,45.77348987270804,37.61851309348528,0.0,20.0,12.23246516883414,8.154976779222762,1.0,50.0,0.0,True,False,False,True,True,True
102,secured_dos_drop,dos_drop,True,2.181531718270982,8.054677538678117,10.236209256949099,48.73561270174857,48.73561270174857,41.33585132382878,7.105427357601002e-15,20.0,11.099642066879682,7.399761377919788,1.0,50.0,-7.105427357601002e-15,True,False,False,True,True,True
103,secured_dos_drop,dos_drop,True,0.0,10.449331680663462,10.449331680663462,45.707179751892475,45.707179751892475,39.60404052340087,0.0,20.0,9.154708842737408,6.103139228491605,1.0,50.0,0.0,False,False,False,True,False,True
104,secured_dos_drop,dos_drop,True,2.9779380029729525,5.7552562200346795,8.733194223007633,45.98506098838366,45.98506098838366,39.084314282233244,7.105427357601002e-15,20.0,10.351120059225613,6.900746706150409,1.0,50.0,-7.105427357601002e-15,False,False,False,True,False,True
