time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
98,baseline,none,False,0.0,7.758032877467663,7.758032877467663,49.8294549726166,49.8294549726166,41.00088613455703,0.0,20.0,13.242853257089363,8.828568838059576,1.0,50.0,0.0,True,False,True,False,False,True
99,baseline,none,False,0.0,8.911203980606782,8.911203980606782,47.35689804158915,47.35689804158915,39.9786204171962,7.105427357601002e-15,20.0,11.067416436589417,7.378277624392945,1.0,50.0,-7.105427357601002e-15,True,False,True,False,False,True
100,baseline,none,False,0.0,8.211565849522318,8.211565849522318,45.73734821338509,45.73734821338509,38.72703526783998,0.0,20.0,10.515469418317664,7.01031294554511,1.0,50.0,0.0,True,False,True,False,False,True
101,baseline,none,False,0.49716402659354353,11.197668777539075,11.694832804132618,48.1679541570188,48.1679541570188,41.57870561586432,0.0,20.0,9.883872811731708,6.589248541154474,1.0,50.0,0.0,True,False,True,False,False,True
102,baseline,none,False,0.0,6.13852377556667,6.13852377556667,45.871716630891186,45.871716630891186,37.97843948876138,0.0,20.0,11.83991571319471,7.893277142129808,1.0,50.0,0.0,True,False,True,False,False,True
103,baseline,none,False,0.0,9.609087887439394,9.609087887439394,47.92349857643897,47.92349857643897,40.59773430083914,0.0,20.0,10.988646413399747,7.325764275599832,1.0,50.0,0.0,True,False,True,False,False,True
104,baseline,none,False,0.0,9.373118007924907,9.373118007924907,46.77395371487038,46.77395371487038,39.81361943209219,0.0,20.0,10.440501424167282,6.96033428277819,1.0,50.0,0.0,True,False,True,False,False,True
105,baseline,none,False,2.6514359341444402,6.589766175822184,9.241202109966625,46.13977129784575,46.13977129784575,39.3803436226941,0.0,20.0,10.139141512727472,6.759427675151647,1.0,50.0,0.0,True,False,True,False,False,True
106,baseline,none,False,0.4211405363016456,7.386080070496005,7.807220606797651,44.937837175221304,44.937837175221304,38.085590547851844,0.0,20.0,10.278369941054192,6.852246627369462,1.0,50.0,0.0,True,False,True,False,False,True
107,baseline,none,False,2.5892033489279296,6.317333320005521,8.906536668933452,45.08360022863218,45.08360022863218,38.61277480475269,0.0,20.0,9.706238135819234,6.470825423879489,1.0,50.0,0.0,True,False,True,False,False,True
108,baseline,none,False,0.0,6.892288128511975,6.892288128511975,45.232528176768426,45.232528176768426,37.896432157465846,0.0,20.0,11.004144028953869,7.336096019302579,1.0,50.0,0.0,True,False,True,False,False,True
109,baseline,none,False,0.0,10.123094506638443,10.123094506638443,47.47758543286917,47.47758543286917,40.53578906237688,0.0,20.0,10.412694555738435,6.941796370492289,1.0,50.0,0.0,True,False,True,False,False,True
110,baseline,none,False,0.0,7.579750227594428,7.579750227594428,46.12097745588005,46.12097745588005,38.7044865645658,7.105427357601002e-15,20.0,11.124736336971372,7.416490891314249,1.0,50.0,-7.105427357601002e-15,True,False,True,False,False,True
111,baseline,none,False,0.0,9.677216745489519,9.677216745489519,45.241734338124424,45.241734338124424,39.01592730107046,0.0,20.0,9.338710555580944,6.225807037053963,1.0,50.0,0.0,True,False,True,False,False,True
112,baseline,none,False,0.0,10.307815998741606,10.307815998741606,46.69659086230597,46.69659086230597,40.14108091688022,0.0,20.0,9.83326491813862,6.5555099454257455,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
113,baseline,none,False,2.2431966034773723,10.048893805126204,12.292090408603576,44.11462877547661,44.11462877547661,39.02302263677692,0.0,19.09352302012382,7.637409208049529,5.091606138699686,1.0,50.0,0.0,True,False,True,False,False,True
114,baseline,none,False,0.0,12.84362583059536,12.84362583059536,45.20455226334347,45.20455226334347,40.026804034103776,0.0,19.41655585964887,7.766622343859547,5.177748229239699,1.0,50.0,0.0,True,False,True,False,False,True
115,baseline,none,False,0.7409588483065583,9.377476117571065,10.118434965877624,44.21307015613786,44.21307015613786,38.57521608003377,0.0,20.0,8.45678111415614,5.6378540761040945,1.0,50.0,0.0,True,False,True,False,False,True
116,baseline,none,False,0.0,11.104466064414002,11.104466064414002,43.46399606763267,43.46399606763267,38.28647126711768,0.0,19.4157180019312,7.766287200772479,5.177524800514987,1.0,50.0,0.0,True,False,True,False,False,True
117,baseline,none,False,0.0,11.96909715090894,11.96909715090894,46.113696476391254,46.113696476391254,40.45585674619833,0.0,20.0,8.48675959528939,5.6578397301929275,1.0,50.0,0.0,True,False,True,False,False,True
118,baseline,none,False,2.0164405592316905,13.38176390473145,15.39820446396314,45.70102346938641,45.70102346938641,40.85257242851869,0.0,18.181691403253964,7.272676561301585,4.848451040867724,1.0,50.0,0.0,True,False,True,False,False,True
119,baseline,none,False,0.6136747988445079,9.30264610190617,9.916320900750678,46.64317577936218,46.64317577936218,39.95243382791758,0.0,20.0,10.036112927166903,6.690741951444602,1.0,50.0,0.0,True,False,True,False,False,True
120,baseline,none,False,0.0,12.252300960045233,12.252300960045233,46.22041482654685,46.22041482654685,40.6331692799462,0.0,20.0,8.380868319900971,5.587245546600647,1.0,50.0,0.0,True,False,True,False,False,True
